id_gene,Stock Number,Transgene,Status,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Recorded cellular phenotype,Previously reported in DM?,Function,Previous ref to RNAi working?,Other species infertility phenotype?,Our DM pheno code,Others DM pheno code,MM pheno code,HS pheno code,Flybase link
FBgn0023536,57727,P{TRiP.HMC04916}attP40,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,No ,,,,,,http://flybase.org/reports/FBgn0023536
FBgn0024542,55960,P{TRiP.HMC04254}attP40,Pending,,,,,,,,,,No,Unknown (predicted nucleic acid binding).,Yes,Mouse infertility (Ncoa5). Spermiogenesis defects (https://www.nature.com/articles/s41598-019-52105-9),,,B,,http://flybase.org/reports/FBgn0024542
FBgn0024555,v24143,P{GD14196}v24143,Pending,,,,,,,,,,No,Regulatory 3 subunit of protein phosphatase 4 (PP4). It targets PP4 to the centromere to regulate kinetochore integrity in mitosis.,Yes ,,,,,,http://flybase.org/reports/FBgn0024555
FBgn0024945,38961,P{TRiP.HMS01875}attP40,Pending,,,,,,,,,,No,Nitrilase and fragile histidine triad fusion protein: bis(5'-adenosyl)-triphosphatase involved in nucleobase-containing compound metabolism.,No ,,,,,,http://flybase.org/reports/FBgn0024945
FBgn0025615,50620,P{TRiP.HMC02987}attP2,Pending,,,,,,,,,,Yes. Male sterility (https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0026183),AAA-ATPase that is implicated in the export of large ribonuclear protein particles through the nuclear membrane. It regulates dopamine levels.,No ,,,G,,,http://flybase.org/reports/FBgn0025615
FBgn0025720,53867,P{TRiP.GLC01821}attP2,Pending,,,,,,,,,,No,Putative arginyltransferase involved in protein arginylation based on orthology.,No ,,,,,,http://flybase.org/reports/FBgn0025720
FBgn0025807,80382,P{TRiP.HMC06618}attP40,Pending,,,,,,,,,,No,Together with the Rad1 and Hus1-like products forms the 9-1-1 checkpoint protein complex. This complex plays a central role in the DNA damage-induced checkpoint response.,No ,,,,,,http://flybase.org/reports/FBgn0025807
FBgn0025808,v103552,P{KK101000}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted chromatin binding; contributes to DNA clamp loader activity).,No ,,,,,,http://flybase.org/reports/FBgn0025808
FBgn0026079,62495,P{TRiP.HMJ24019}attP40,Pending,,,,,,,,,,No,Unknown (predicted methyltransferase activity and tRNA (cytosine-5-)-methyltransferase activity).,No ,Mouse infertility (Nsun2). Meiotic arrest (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3624257/),,,A,,http://flybase.org/reports/FBgn0026079
FBgn0026192,38361,P{TRiP.HMS01829}attP2,Pending,,,,,,,,,,No,"Scaffold protein that forms a complex with the products of baz and aPKC and with other cortical, cytoskeletal and regulatory proteins.",Yes ,,,,,,http://flybase.org/reports/FBgn0026192
FBgn0026777,44465,P{TRiP.GLC01621}attP2,Pending,,,,,,,,,,No,"Evolutionarily conserved member of the proteasome-associated proteins. It acts as a shuttle -or bridge- protein helping ubiquitinated proteins to interact with the proteasome, which in turn regulates their turnover.",No ,,,,,,http://flybase.org/reports/FBgn0026777
FBgn0026876,51800,P{TRiP.HMC03357}attP40,Pending,,,,,,,,,,No,"Unknown (predicted ATP and DNA binding, helicase activity and hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides).",No ,,,,,,http://flybase.org/reports/FBgn0026876
FBgn0027095,v12834,P{GD4793}v12834,Pending,,,,,,,,,,No,"Evolutionarily conserved neurotrophic factor. It contributes to dopamine neuron survival, regulation of unfolded protein response and retinal repair.",Yes ,,,,,,http://flybase.org/reports/FBgn0027095
FBgn0027524,57377,P{TRiP.HMC04664}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0027524
FBgn0027885,v51472,P{GD1338}v51472,Pending,,,,,,,,,,No,Protein binding; belongs to the API5 (apoptosis inhibitor 5) family.,Yes ,,,,,,http://flybase.org/reports/FBgn0286781
FBgn0028425,v45190,P{GD3466}v45190,Pending,,,,,,,,,,No,Unknown (predicted L-amino acid transmembrane transporter activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0028425
FBgn0028579,43631,P{TRiP.GL01175}attP2,Pending,,,,,,,,,,No,Unknown (predicted DNA-binding transcription factor activity).,No ,,,,,,http://flybase.org/reports/FBgn0028579
FBgn0028669,v110051,P{KK104744}VIE-260B,Pending,,,,,,,,,,No,"Unknown (predicted proton-transporting ATPase activity, rotational mechanism).",No ,,,,,,http://flybase.org/reports/FBgn0028669
FBgn0028670,v30297,P{GD3647}v30297,Pending,,,,,,,,,,No,"Unknown (predicted ATPase binding and to contribute to proton-transporting ATPase activity, rotational mechanism).",Yes ,,,,,,http://flybase.org/reports/FBgn0028670
FBgn0028897,64512,P{TRiP.HMC05530}attP40,Pending,,,,,,,,,,No,Unknown (predicted molecular adaptor activity).,No ,,,,,,http://flybase.org/reports/FBgn0028897
FBgn0029121,65173,P{TRiP.HMC05939}attP40,Pending,,,,,,,,,,No,"Unknown (predicted cysteine-type endopeptidase activity, metalloendopeptidase activity).",No ,,,,,,http://flybase.org/reports/FBgn0029121
FBgn0029778,v41779 - currently unavail,P{GD10450}v41779/TM3,Pending,,,,,,,,,,No,GTPase activating protein involved in adherens junction maintenance and regulation of ERK MAP kinase signaling.,Yes ,,,,,,http://flybase.org/reports/FBgn0029778
FBgn0029820,v25201,P{GD9190}v25201,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0029820
FBgn0029870,55189,P{TRiP.HMC03883}attP40,Pending,,,,,,,,,,No,Dynamin-family GTPase that mediates outer mitochondrial membrane tethering and fusion.,Yes,,,,,,http://flybase.org/reports/FBgn0029870
FBgn0029887,64514,P{TRiP.HMC05532}attP40,Pending,,,,,,,,,,No,Unknown (predicted mRNA binding).,No ,,,,,,http://flybase.org/reports/FBgn0029887
FBgn0029891,55886,P{TRiP.HMC04160}attP2,Pending,,,,,,,,,,Yes. Spermiogenesis defects (http://dx.doi.org/10.1038/nature04779),"Ortholog of human PINK1, a gene mutated in autosomal recessive Parkinson's disease. Pink1 encodes a mitochondrially targeted Ser-Thr kinase.",Yes ,,,B,,,http://flybase.org/reports/FBgn0029891
FBgn0029911,v17600,P{GD8324}v17600,Pending,,,,,,,,,,No,Unknown (predicted ubiquitin-protein transferase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0029911
FBgn0030082,v109735,P{KK108772}VIE-260B,Pending,,,,,,,,,,No,Chromatin binding protein that negatively regulates transcription and heterochromatin formation.,Yes ,,,,,,http://flybase.org/reports/FBgn0030082
FBgn0030109,61176,P{TRiP.HMC05146}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0030109
FBgn0030122,51938,P{TRiP.HMC03342}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0030122
FBgn0030200,53928,P{TRiP.HMJ21273}attP40,Pending,,,,,,,,,,No,Unknown (predicted GTPase activity).,No ,,,,,,http://flybase.org/reports/FBgn0030200
FBgn0030221,38269,P{TRiP.HMS01714}attP40,Pending,,,,,,,,,,No,Unknown (predicted GTPase activity).,No ,,,,,,http://flybase.org/reports/FBgn0030221
FBgn0030345,v43702,P{GD9582}v43702/TM3,Pending,,,,,,,,,,No,Unknown (predicted protein binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0030345
FBgn0030354,43144,P{TRiP.GL01485}attP2,Pending,,,,,,,,,,No,"Unknown (predicted ATP binding, DNA binding, helicase activity and RNA binding).",Yes ,,,,,,http://flybase.org/reports/FBgn0030354
FBgn0030403,v106935,P{KK102841}VIE-260B,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,No ,,,,,,http://flybase.org/reports/FBgn0030403
FBgn0030574,v108867,P{KK101306}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted L-amino acid transmembrane transporter activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0030574
FBgn0030581,in-house line,-,Pending,,,,,,,,,,No,Predicted to have protein kinase inhibitor activity,-,,,,,,http://flybase.org/reports/FBgn0030581
FBgn0030607,v14815,P{GD6305}v14814,Pending,,,,,,,,,,No,Triacylglycerol lipase.,Yes ,,,,,,http://flybase.org/reports/FBgn0030607
FBgn0030620,v102645,P{KK103667}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0030620
FBgn0030655,64577,P{TRiP.HMC05596}attP40,Pending,,,,,,,,,,No,Unknown (belongs to the CWF19 family).,No ,,,,,,http://flybase.org/reports/FBgn0030655
FBgn0030706,v29900,P{GD14320}v29900,Pending,,,,,,,,,,No,Type I transmembrane protein that is enriched in presynaptic terminals and regulates synaptic organization in the olfactory circuit.,Yes ,,,,,,http://flybase.org/reports/FBgn0030706
FBgn0030735,38341,P{TRiP.HMS01808}attP2,Pending,,,,,,,,,,No,Protein-tyrosine-phosphatase.,Yes ,,,,,,http://flybase.org/reports/FBgn0030735
FBgn0030871,v10881,P{GD4428}v10881/TM3,Pending,,,,,,,,,,No,Unknown (predicted ATP binding; contributes to DNA clamp loader activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0030871
FBgn0030993,61259,P{TRiP.HMJ23038}attP40,Pending,,,,,,,,,,No,Protein binding.,Yes ,,,,,,http://flybase.org/reports/FBgn0030993
FBgn0031020,v17571,P{GD6743}v17571,Pending,,,,,,,,,,No,Unknown (predicted to contribute to peptide alpha-N-acetyltransferase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0031020
FBgn0031047,v32104 - currently unavail,P{GD8260}v32104,Pending,,,,,,,,,,Yes. Spermatogonial overgrowth (https://www.sciencedirect.com/science/article/pii/S1673852717300176?via%3Dihub),Unknown (gene group CCR4-NOT COMPLEX).,Yes ,,,D,,,http://flybase.org/reports/FBgn0031047
FBgn0031066,v26848,P{GD13061}v26848,Pending,,,,,,,,,,No,Cytochrome-c oxidase.,Yes ,,,,,,http://flybase.org/reports/FBgn0031066
FBgn0031094,42761,P{TRiP.GL00716}attP2,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0031094
FBgn0031217,51741,P{TRiP.GLC01799}attP2,Pending,,,,,,,,,,No,Unknown (predicted calcium ion binding).,No ,,,,,,http://flybase.org/reports/FBgn0031217
FBgn0031239,v103741,P{KK102351}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted protein-cysteine S-palmitoyltransferase activity).,No ,,,,,,http://flybase.org/reports/FBgn0031239
FBgn0031287,77151,P{TRiP.HMS05916}attP40,Pending,,,,,,,,,,No,Unknown (predicted nucleic acid and zinc ion binding).,No ,,,,,,http://flybase.org/reports/FBgn0031287
FBgn0031374,v110764,P{KK105671}VIE-260B,Pending,,,,,,,,,,No,Protein involved in mitosis regulation.,Yes ,Mouse infertility (for Wdr62). Defects in meiotic initiation (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6107287/),,,A,,http://flybase.org/reports/FBgn0031374
FBgn0031534,67953,P{TRiP.GL01875}attP40,Pending,,,,,,,,,,No,Unknown (predicted phosphatidylinositol binding).,No ,,,,,,http://flybase.org/reports/FBgn0031534
FBgn0031673,v30690,P{GD4929}v30690,Pending,,,,,,,,,,No,Unknown (predicted calcium ion binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0031673
FBgn0031764,43547,P{TRiP.HMS02555}attP40,Pending,,,,,,,,,,No,Unknown (predicted nucleic acid binding).,No ,,,,,,http://flybase.org/reports/FBgn0031764
FBgn0031773,v27007,P{GD14135}v27007,Pending,,,,,,,,,,No,Protein that targets proteins for destruction via its role as a substrate receptor for the CRL4 E3 ubiquitin ligase; key target of the product of Fbw5 is the subunit of the tuberous sclerosis complex.,Yes ,,,,,,http://flybase.org/reports/FBgn0031773
FBgn0031850,v100721,P{KK108103}VIE-260B,Pending,,,,,,,,,,No,Expressed in embryonic tendons and is regulated by sr. The product of Tsp serves as a ligand for the integrin subunit encoded by if and is required for muscle adhesion to tendons.,Yes ,,,,,,http://flybase.org/reports/FBgn0031850
FBgn0031990,v35956,P{GD13962}v35956,Pending,,,,,,,,,,Yes. Individualization defect (http://jcb.rupress.org/content/206/1/79),Protein required for the endoplasmic reticulum to Golgi trafficking of a family of G-protein coupled receptors.,Yes ,,,B,,,http://flybase.org/reports/FBgn0031990
FBgn0032051,v38676,P{GD7664}v38676,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0032051
FBgn0032171,v21645,P{GD10737}v21645,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0032171
FBgn0032246,v110451,P{KK101897}VIE-260B,Pending,,,,,,,,,,No,Protein kinase binding.,Yes ,,,,,,http://flybase.org/reports/FBgn0032246
FBgn0032296,in-house line,-,Pending,,,,,,,,,,No,"Predicted to be involved in nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",-,,,,,,http://flybase.org/reports/FBgn0032296
FBgn0032298,v27731,P{GD12018}v27731,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0032298
FBgn0032345,v102195,P{KK111069}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,Human infertility (DNAAF4). PCD (https://www.nature.com/articles/ng.2707),,,,B,http://flybase.org/reports/FBgn0032345
FBgn0032407,50702,P{TRiP.HMC03104}attP2,Pending,,,,,,,,,,No,Unknown (gene group peroxin).,No ,,,,,,http://flybase.org/reports/FBgn0032407
FBgn0032446,64637,P{TRiP.HMC05672}attP40,Pending,,,,,,,,,,No,Unknown (predicted intraflagellar transport protein 43).,No ,,,,,,http://flybase.org/reports/FBgn0032446
FBgn0032600,v45449,P{GD9485}v45449,Pending,,,,,,,,,,No, Zinc finger domain protein encodes a protein involved in dendrite morphogenesis (DNA binding and microtubule binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0032600
FBgn0032691,v16047,P{GD6972}v16047,Pending,,,,,,,,,,No,"Protein involved in chromatin organization, intestinal stem cell homeostasis, and histone acetylation.",Yes ,,,,,,http://flybase.org/reports/FBgn0032691
FBgn0032723,v105858,P{KK102697}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,Mouse infertility (Scaper). No detailed phenotyping (https://www.mousephenotype.org/data/genes/MGI:1925976),,,G,,http://flybase.org/reports/FBgn0032723
FBgn0032769,62290,P{TRiP.HMJ23647}attP40,Pending,,,,,,,,,,No,Unknown.,No ,Mouse infertility 2/2 (for Ccdc42). Spermiogenesis defect (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4826836/),,,B,,http://flybase.org/reports/FBgn0032769
FBgn0032812,in-house line,-,Pending,,,,,,,,,,No,Ring finger type E3 ubiquitin ligase,-,,,,,,http://flybase.org/reports/FBgn0032812
FBgn0032879,v101145,P{KK104029}VIE-260B,Pending,,,,,,,,,,No,Transporter belonging to the SLC22A transporter family that is involved in the photoreceptor histamine-carcinine cycle.,Yes ,,,,,,http://flybase.org/reports/FBgn0032879
FBgn0033015,43186,P{TRiP.GL01530}attP40,Pending,,,,,,,,,,No,Histone acetyltransferase.,Yes ,,,,,,http://flybase.org/reports/FBgn0033015
FBgn0033038,v35272,P{GD12285}v35272,Pending,,,,,,,,,,No,Unknown (predicted metalloendopeptidase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0033038
FBgn0033060,v22588,P{GD12304}v22588,Pending,,,,,,,,,,No,Unknown (predicted pseudouridine synthase activity and RNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0033060
FBgn0033402,v25399,P{GD9716}v25399,Pending,,,,,,,,,,No,Adaptor protein involved in in the Toll pathway functioning downstream of the product of Tl and upstream of the product of tub.,Yes ,,,,,,http://flybase.org/reports/FBgn0033402
FBgn0033447,v32668,P{GD9168}v32668/CyO,Pending,,,,,,,,,,Yes. Spermiogenesis defects (https://jcs.biologists.org/content/124/15/2622),Unknown (predicted centrossomal protein of 131kDa).,No ,Mouse infertility (Cep131). Flagellar defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3887133/),,B,B,,http://flybase.org/reports/FBgn0033447
FBgn0033485,v24797,P{GD8123}v24797/TM3,Pending,,,,,,,,,,No,Unknown (Ribosomal protein LP0-like - predicted structural constituent of ribosome).,Yes ,,,,,,http://flybase.org/reports/FBgn0033485
FBgn0033549,64952,P{TRiP.HMC05826}attP40,Pending,,,,,,,,,,No,Non-catalytic subunit of the mus81-mms4 structure-selective endonuclease that functions in DNA repair (predicted to contribute to crossover junction endodeoxyribonuclease activity).,No ,,,,,,http://flybase.org/reports/FBgn0033549
FBgn0033638,v36080,P{GD14092}v36080,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0033638
FBgn0033783,62320,P{TRiP.HMJ23677}attP40,Pending,,,,,,,,,,No,Unknown (predicted zinc ion binding).,No ,,,,,,http://flybase.org/reports/FBgn0033783
FBgn0033921,v103264,P{KK112698}VIE-260B,Pending,,,,,,,,,,No,Unknown.,Yes ,Mouse infertility (Tdrd5). Meiotic and spermiogenesis defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3051809/),,,A,,http://flybase.org/reports/FBgn0033921
FBgn0033995,42507,P{TRiP.HMJ02072}attP40,Pending,,,,,,,,,,No,Anion channel that regulates Golgi luminal pH. It is expressed in both ER and Golgi apparatus and is necessary for proper function of the secretory pathway.,No ,,,,,,http://flybase.org/reports/FBgn0033995
FBgn0034050,v46760,P{GD16740}v46760,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0034050
FBgn0034065,v24305,P{GD13914}v24305,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0034065
FBgn0034073,44435,P{TRiP.GLC01391}attP2,Pending,,,,,,,,,,No,Polynucleotide 5'-hydroxyl-kinase.,No ,,,,,,http://flybase.org/reports/FBgn0034073
FBgn0034109,v44854,P{GD1708}v44854,Pending,,,,,,,,,,No,Peptidylprolyl isomerase.,Yes ,,,,,,http://flybase.org/reports/FBgn0034109
FBgn0034214,61311,P{TRiP.HMJ23145}attP40,Pending,,,,,,,,,,No,Unknown (predicted N6-threonylcarbomyladenosine methylthiotransferase activity).,No ,,,,,,http://flybase.org/reports/FBgn0034214
FBgn0034269,64956,P{TRiP.HMC05830}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0034269
FBgn0034452,51887,P{TRiP.HMC03461}attP40,Pending,,,,,,,,,,No,Unknown (intraflagellar transport subcomplex A gene group).,No ,,,,,,http://flybase.org/reports/FBgn0034452
FBgn0034572,v27013,P{GD14194}v27013,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0034572
FBgn0034657,v39468,P{GD2133}v39468,Pending,,,,,,,,,,No,"Chromatin binding, NOT delta14-sterol reductase activity and lamin binding.",Yes ,Mouse infertility (Lbr). No detailed phenotype (https://academic.oup.com/hmg/article/17/19/2921/2385590),,,G,,http://flybase.org/reports/FBgn0034657
FBgn0034786,64868,P{TRiP.HMC05741}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0034786
FBgn0034795,52871,P{TRiP.HMC03609}attP40,Pending,,,,,,,,,,No,Protein binding (predicted transcription coregulator activity).,No ,,,,,,http://flybase.org/reports/FBgn0034795
FBgn0034908,v27454,P{GD11687}v27454,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0034908
FBgn0035189,v46326,P{GD14123}v46326/TM3,Pending,,,,,,,,,,No,"Unknown (predicted hydrolase activity, acting on ester bonds; zinc ion binding).",No ,,,,,,http://flybase.org/reports/FBgn0035189
FBgn0035383,62455,P{TRiP.HMJ23935}attP40,Pending,,,,,,,,,,No,Carnitine O-palmitoyltransferase: enzyme required for the beta-oxidation of long-chain fatty acids.,No ,,,,,,http://flybase.org/reports/FBgn0035383
FBgn0035400,43180,P{TRiP.GL01523}attP2,Pending,,,,,,,,,,No,Unknown (predicted transporter activity).,No ,Mouse infertility (Mfsd14a). Spermiogenesis defects (https://rep.bioscientifica.com/view/journals/rep/152/1/91.xml),,,B,,http://flybase.org/reports/FBgn0035400
FBgn0035470,v18479,P{GD8501}v18479,Pending,,,,,,,,,,No,"Protein that forms a complex with the product of Mon1 and acts as an exchange factor of the small G-protein encoded by Rab7. The Ccz1/Mon1 complex activates and recruits the product of Rab7 to the maturing endosome, where it organizes the fusion of the matured endosome with the lysosome.",Yes ,,,,,,http://flybase.org/reports/FBgn0035470
FBgn0035526,v23851,P{GD7942}v23851/TM3,Pending,,,,,,,,,,No,Unknown (predicted mRNA binding and nucleic acid binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0035526
FBgn0035591,v21898,P{GD11371}v21898,Pending,,,,,,,,,,No,Unknown (predicted RNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0035591
FBgn0035766,v35982,P{GD13980}v35982,Pending,,,,,,,,,,No,Unknown (predicted acetyltransferase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0035766
FBgn0035805,53297,P{TRiP.HMC03513}attP40,Pending,,,,,,,,,,No,Unknown (belongs to the TMEM70 family).,No ,,,,,,http://flybase.org/reports/FBgn0035805
FBgn0035825,67209,P{TRiP.HMC06310}attP40,Pending,,,,,,,,,,No,Unknown (belongs to the TMEM43 family).,No ,,,,,,http://flybase.org/reports/FBgn0035825
FBgn0035877,v107627,P{KK101270}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0035877
FBgn0035911,64489,P{TRiP.HMC05507}attP40,Pending,,,,,,,,,,No,Unknown (predicted flavin adenine dinucleotide binding and isovaleryl-CoA dehydrogenase activity).,No ,,,,,,http://flybase.org/reports/FBgn0035911
FBgn0036118,54835,P{TRiP.HMJ21554}attP40,Pending,,,,,,,,,,No,Protein homodimerization activity (predicted gamma-tubulin binding; named biogenesis of lysosome-related organelles).,No ,,,,,,http://flybase.org/reports/FBgn0036118
FBgn0036356,v18037,P{GD6905}v18037/TM3,Pending,,,,,,,,,,No,Unknown (predicted GTPase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0036356
FBgn0036372,38282,P{TRiP.HMS01735}attP40,Pending,,,,,,,,,,No,F-actin-binding protein.,No ,,,,,,http://flybase.org/reports/FBgn0036372
FBgn0036449,v37877,P{GD5139}v37877,Pending,,,,,,,,,,No,"Triglyceride lipase involved in glycerolipid metabolism, regulation of lipid storage and triglyceride homeostasis.",Yes ,,,,,,http://flybase.org/reports/FBgn0036449
FBgn0036493,58352,P{TRiP.HMS04333}attP40,Pending,,,,,,,,,,No,"Unknown (predicted amino acid (arginine, L-lysine and L-ornithine) transmembrane transporter activity).",Yes ,,,,,,http://flybase.org/reports/FBgn0036493
FBgn0036500,v22561,P{GD12192}v22561,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0036500
FBgn0036684,57490,P{TRiP.HMC04804}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0036684
FBgn0036686,v21048,P{GD9950}v21048,Pending,,,,,,,,,,No,Unknown (predicted GTPase activity and U3 snoRNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0036686
FBgn0036764,v42583,P{GD2703}v42583,Pending,,,,,,,,,,No,Unknown (predicted amino acid transmembrane transporter activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0036764
FBgn0036824,56880,P{TRiP.HMC04101}attP2,Pending,,,,,,,,,,No,Unknown (predictedacyl-CoA dehydrogenase activity; flavin adenine dinucleotide binding).,No ,,,,,,http://flybase.org/reports/FBgn0036824
FBgn0036909,55231,P{TRiP.GLC01848}attP2,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0036909
FBgn0036920,in-house line,-,Pending,,,,,,,,,,No,Predicted to be involved in protein targeting to mitochondrion,-,,,,,,http://flybase.org/reports/FBgn0036920
FBgn0037018,v26377,P{GD11199}v26377/TM3,Pending,,,,,,,,,,No,Unknown (predicted to contribute to ubiquitin-protein transferase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0037018
FBgn0037046,67254,P{TRiP.HMC06357}attP40,Pending,,,,,,,,,,No,"Unknown (predicted nucleotide phosphatase activity, acting on free nucleotides).",No ,,,,,,http://flybase.org/reports/FBgn0037046
FBgn0037050,v27281,P{GD7020}v27281,Pending,,,,,,,,,,No,Protein that belongs to the BAR (Bin-Amphiphysin-Rvs) family of proteins. It regulates ionotropic glutamate receptor clustering at the neuromuscular junctions and controls synapse morphogenesis.,Yes ,,,,,,http://flybase.org/reports/FBgn0037050
FBgn0037164,57523,P{TRiP.HMC04838}attP40,Pending,,,,,,,,,,No,Phosphatidate phosphatase.,No ,,,,,,http://flybase.org/reports/FBgn0037164
FBgn0037182,v35123,P{GD12053}v35123,Pending,,,,,,,,,,No,GTPase activating proteins for Arf family GTPases.,Yes ,,,,,,http://flybase.org/reports/FBgn0037182
FBgn0037220,v38790,P{GD8388}v38790/TM3,Pending,,,,,,,,,,No,"Unknown (predicted metal ion binding and RNA binding (mRNA, pre-mRNA and U6 snRNA).",Yes ,,,,,,http://flybase.org/reports/FBgn0037220
FBgn0037240,v28294,P{GD12610}v28294,Pending,,,,,,,,,,No,GPI-anchored cell adhesion molecule.,Yes ,,,,,,http://flybase.org/reports/FBgn0037240
FBgn0037255,v27317,P{GD7090}v27317,Pending,,,,,,,,,,No,Factor interacting with poly(A) polymerase 1 by myosin binding (predicted to contribute to RNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0037255
FBgn0037379,v16145,P{GD7154}v16145,Pending,,,,,,,,,,No,Unknown (predicted nucleic acid binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0037379
FBgn0037382,v20783,P{GD9706}v20783,Pending,,,,,,,,,,No,Unknown (gene group: transcription export complex).,Yes ,,,,,,http://flybase.org/reports/FBgn0037382
FBgn0037816,v107280,P{KK102622}VIE-260B,Pending,,,,,,,,,,No,"Unknown (predicted 4 iron, 4 sulfur cluster binding and N6-isopentenyladenosine methylthiotransferase activity).",No ,,,,,,http://flybase.org/reports/FBgn0037816
FBgn0037875,44586,P{TRiP.HMS02884}attP2,Pending,,,,,,,,,,No,Transporter involved in zinc detoxification.,No ,,,,,,http://flybase.org/reports/FBgn0037875
FBgn0037891,v34966,P{GD11578}v34966,Pending,,,,,,,,,,No,Dihydrolipoyllysine-residue succinyltransferase.,Yes ,,,,,,http://flybase.org/reports/FBgn0037891
FBgn0038108,77392,P{TRiP.HMC06523}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0038108
FBgn0038205,58193,P{TRiP.HMJ21855}attP40,Pending,,,,,,,,,,No,Predicted to have ATP-dependent microtubule motor activity,No ,Mouse infertility 2/2 (for Kif18a). Cell cycle defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2963078/),,,E,,http://flybase.org/reports/FBgn0038205
FBgn0038234,v21480,P{GD10483}v21480,Pending,,,,,,,,,,No,Unknown (predicted large ribosomal subunit rRNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0038234
FBgn0038332,v22238,P{GD11830}v22238,Pending,,,,,,,,,,No,Unknown (predicted copper ion binding.,Yes ,,,,,,http://flybase.org/reports/FBgn0038332
FBgn0038640,v103727,P{KK102192}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted mRNA binding).,No ,,,,,,http://flybase.org/reports/FBgn0038640
